Time[s],Acceleration [mg],Force [N]  
0.2348,1050.000,7.820 
0.2350,1035.000,7.820 
0.2352,1042.000,7.820 
0.2355,1040.000,6.843 
0.2358,1041.000,6.843 
0.2360,1039.000,7.820 
0.2362,1037.000,7.820 
0.2365,1047.000,7.820 
0.2368,1044.000,7.820 
0.2370,1036.000,6.843 
0.2373,1035.000,7.820 
0.2375,1038.000,7.820 
0.2377,1031.000,7.820 
0.2380,1026.000,7.820 
0.2383,1031.000,7.820 
0.2385,1024.000,7.820 
0.2387,1039.000,7.820 
0.2390,1037.000,8.798 
0.2393,1043.000,12.708 
0.2395,1035.000,11.730 
0.2397,1023.000,11.730 
0.2400,1016.000,11.730 
0.2403,1005.000,9.775 
0.2405,1021.000,8.798 
0.2407,1029.000,6.843 
0.2410,1042.000,7.820 
0.2412,1043.000,7.820 
0.2415,1035.000,6.843 
0.2418,1033.000,7.820 
0.2420,1043.000,8.798 
0.2422,1044.000,7.820 
0.2425,1035.000,8.798 
0.2428,1028.000,7.820 
0.2430,1025.000,7.820 
0.2432,1030.000,7.820 
0.2435,1030.000,7.820 
0.2438,1047.000,7.820 
0.2440,1036.000,8.798 
0.2442,1044.000,8.798 
0.2445,1046.000,7.820 
0.2447,1033.000,7.820 
0.2450,1039.000,8.798 
0.2453,1037.000,8.798 
0.2455,1037.000,8.798 
0.2457,1028.000,8.798 
0.2460,1045.000,7.820 
0.2463,1008.000,8.798 
0.2465,1059.000,7.820 
0.2467,1001.000,7.820 
0.2470,943.000,8.798 
0.2473,1050.000,8.798 
0.2475,1076.000,8.798 
0.2477,1055.000,7.820 
0.2480,1048.000,7.820 
0.2482,1053.000,7.820 
0.2485,1126.000,8.798 
0.2488,974.000,7.820 
0.2490,993.000,7.820 
0.2492,176.000,6.843 
0.2495,162.000,7.820 
0.2498,165.000,7.820 
0.2500,174.000,7.820 
0.2503,166.000,6.843 
0.2505,165.000,10.753 
0.2508,169.000,10.753 
0.2510,166.000,11.730 
0.2512,185.000,9.775 
0.2515,188.000,8.798 
0.2517,183.000,8.798 
0.2520,181.000,8.798 
0.2522,172.000,8.798 
0.2525,170.000,8.798 
0.2528,176.000,8.798 
0.2530,167.000,8.798 
0.2533,165.000,6.843 
0.2535,168.000,7.820 
0.2537,186.000,7.820 
0.2540,186.000,7.820 
0.2542,194.000,7.820 
0.2545,193.000,10.753 
0.2548,178.000,10.753 
0.2550,173.000,11.730 
0.2553,183.000,8.798 
0.2555,172.000,7.820 
0.2558,170.000,8.798 
0.2560,170.000,7.820 
0.2562,174.000,7.820 
0.2565,181.000,7.820 
0.2567,187.000,10.753 
0.2570,196.000,10.753 
0.2573,198.000,10.753 
0.2575,206.000,11.730 
0.2578,192.000,10.753 
0.2580,189.000,10.753 
0.2582,193.000,11.730 
0.2585,185.000,11.730 
0.2587,181.000,9.775 
0.2590,182.000,8.798 
0.2592,194.000,9.775 
0.2595,201.000,9.775 
0.2598,192.000,8.798 
0.2600,208.000,8.798 
0.2603,207.000,8.798 
0.2605,202.000,7.820 
0.2607,190.000,7.820 
0.2610,175.000,7.820 
0.2612,180.000,7.820 
0.2615,200.000,7.820 
0.2618,202.000,7.820 
0.2620,201.000,7.820 
0.2623,207.000,7.820 
0.2625,220.000,8.798 
0.2627,222.000,6.843 
0.2630,218.000,9.775 
0.2632,204.000,10.753 
0.2635,199.000,11.730 
0.2637,183.000,11.730 
0.2640,202.000,8.798 
0.2643,205.000,8.798 
0.2645,210.000,7.820 
0.2648,206.000,8.798 
0.2650,223.000,7.820 
0.2652,219.000,8.798 
0.2655,204.000,8.798 
0.2657,213.000,7.820 
0.2660,205.000,8.798 
0.2663,191.000,7.820 
0.2665,201.000,7.820 
0.2668,184.000,6.843 
0.2670,195.000,6.843 
0.2673,199.000,6.843 
0.2675,210.000,6.843 
0.2677,202.000,7.820 
0.2680,204.000,7.820 
0.2682,208.000,7.820 
0.2685,200.000,7.820 
0.2688,203.000,7.820 
0.2690,194.000,6.843 
0.2693,188.000,7.820 
0.2695,188.000,9.775 
0.2697,188.000,10.753 
0.2700,191.000,10.753 
0.2702,185.000,11.730 
0.2705,194.000,11.730 
0.2707,200.000,8.798 
0.2710,178.000,9.775 
0.2713,182.000,9.775 
0.2715,173.000,8.798 
0.2718,167.000,8.798 
0.2720,178.000,8.798 
0.2722,178.000,8.798 
0.2725,173.000,8.798 
0.2727,178.000,8.798 
0.2730,173.000,9.775 
0.2733,170.000,11.730 
0.2735,165.000,11.730 
0.2738,168.000,11.730 
0.2740,172.000,12.708 
0.2743,172.000,12.708 
0.2745,172.000,11.730 
0.2747,169.000,11.730 
0.2750,164.000,11.730 
0.2752,169.000,8.798 
0.2755,157.000,8.798 
0.2758,178.000,7.820 
0.2760,170.000,8.798 
0.2763,186.000,8.798 
0.2765,180.000,8.798 
0.2767,174.000,7.820 
0.2770,178.000,8.798 
0.2772,177.000,7.820 
0.2775,168.000,7.820 
0.2777,165.000,7.820 
0.2780,157.000,7.820 
0.2783,164.000,7.820 
0.2785,173.000,7.820 
0.2788,177.000,7.820 
0.2790,181.000,6.843 
0.2792,165.000,7.820 
0.2795,178.000,7.820 
0.2797,173.000,7.820 
0.2800,169.000,7.820 
0.2803,178.000,7.820 
0.2805,169.000,8.798 
0.2808,174.000,7.820 
0.2810,179.000,7.820 
0.2812,182.000,7.820 
0.2815,173.000,7.820 
0.2817,183.000,7.820 
0.2820,175.000,7.820 
0.2822,175.000,7.820 
0.2825,180.000,7.820 
0.2828,176.000,8.798 
0.2830,167.000,7.820 
0.2833,184.000,7.820 
0.2835,180.000,8.798 
0.2837,181.000,7.820 
0.2840,181.000,7.820 
0.2842,187.000,7.820 
0.2845,182.000,7.820 
0.2848,183.000,6.843 
0.2850,182.000,7.820 
0.2853,178.000,6.843 
0.2855,178.000,7.820 
0.2858,175.000,7.820 
0.2860,181.000,7.820 
0.2862,184.000,7.820 
0.2865,187.000,7.820 
0.2867,204.000,7.820 
0.2870,199.000,7.820 
0.2873,185.000,7.820 
0.2875,205.000,6.843 
0.2878,190.000,10.753 
0.2880,182.000,10.753 
0.2882,194.000,10.753 
0.2885,186.000,10.753 
0.2887,189.000,11.730 
0.2890,189.000,10.753 
0.2892,192.000,11.730 
0.2895,194.000,10.753 
0.2898,203.000,8.798 
0.2900,203.000,8.798 
0.2903,202.000,8.798 
0.2905,195.000,8.798 
0.2907,193.000,8.798 
0.2910,188.000,8.798 
0.2912,194.000,7.820 
0.2915,197.000,8.798 
0.2918,194.000,8.798 
0.2920,198.000,8.798 
0.2923,199.000,7.820 
0.2925,193.000,8.798 
0.2928,199.000,7.820 
0.2930,180.000,7.820 
0.2932,193.000,7.820 
0.2935,193.000,8.798 
0.2937,194.000,7.820 
0.2940,177.000,7.820 
0.2943,183.000,7.820 
0.2945,188.000,7.820 
0.2948,187.000,7.820 
0.2950,186.000,7.820 
0.2952,195.000,7.820 
0.2955,180.000,6.843 
0.2957,180.000,6.843 
0.2960,183.000,7.820 
0.2962,186.000,6.843 
0.2965,184.000,9.775 
0.2968,177.000,10.753 
0.2970,176.000,11.730 
0.2973,179.000,10.753 
0.2975,182.000,10.753 
0.2977,178.000,11.730 
0.2980,177.000,11.730 
0.2982,164.000,9.775 
0.2985,173.000,11.730 
0.2988,170.000,11.730 
0.2990,183.000,8.798 
0.2993,167.000,8.798 
0.2995,170.000,8.798 
0.2998,179.000,8.798 
0.3000,183.000,8.798 
0.3002,187.000,7.820 
0.3005,170.000,7.820 
0.3007,183.000,7.820 
0.3010,166.000,7.820 
0.3013,172.000,7.820 
0.3015,184.000,6.843 
0.3018,177.000,7.820 
0.3020,181.000,7.820 
0.3022,176.000,8.798 
0.3025,181.000,7.820 
0.3027,182.000,7.820 
0.3030,182.000,7.820 
0.3033,181.000,7.820 
0.3035,177.000,7.820 
0.3038,175.000,6.843 
0.3040,174.000,6.843 
0.3043,172.000,7.820 
0.3045,180.000,7.820 
0.3047,178.000,7.820 
0.3050,186.000,7.820 
0.3052,180.000,6.843 
0.3055,182.000,8.798 
0.3058,185.000,7.820 
0.3060,185.000,7.820 
0.3063,185.000,7.820 
0.3065,185.000,7.820 
0.3067,182.000,6.843 
0.3070,175.000,6.843 
0.3072,191.000,7.820 
0.3075,186.000,7.820 
0.3077,181.000,7.820 
0.3080,184.000,7.820 
0.3083,190.000,7.820 
0.3085,185.000,7.820 
0.3088,195.000,7.820 
0.3090,186.000,9.775 
0.3092,179.000,9.775 
0.3095,183.000,6.843 
0.3097,186.000,10.753 
0.3100,183.000,10.753 
0.3103,181.000,10.753 
0.3105,188.000,11.730 
0.3108,187.000,11.730 
0.3110,193.000,11.730 
0.3113,185.000,11.730 
0.3115,200.000,11.730 
0.3117,190.000,11.730 
0.3120,193.000,11.730 
0.3122,181.000,11.730 
0.3125,182.000,8.798 
0.3128,182.000,8.798 
0.3130,185.000,8.798 
0.3133,192.000,8.798 
0.3135,177.000,8.798 
0.3137,185.000,7.820 
0.3140,186.000,8.798 
0.3142,186.000,8.798 
0.3145,188.000,7.820 
0.3147,187.000,8.798 
0.3150,181.000,7.820 
0.3153,189.000,7.820 
0.3155,178.000,7.820 
0.3158,181.000,7.820 
0.3160,183.000,7.820 
0.3162,185.000,7.820 
0.3165,183.000,7.820 
0.3167,189.000,7.820 
0.3170,188.000,7.820 
0.3173,185.000,7.820 
0.3175,185.000,7.820 
0.3178,188.000,7.820 
0.3180,184.000,6.843 
0.3183,181.000,7.820 
0.3185,189.000,7.820 
0.3187,191.000,7.820 
0.3190,186.000,7.820 
0.3192,189.000,8.798 
0.3195,186.000,8.798 
0.3198,193.000,8.798 
0.3200,201.000,8.798 
0.3203,189.000,9.775 
0.3205,188.000,11.730 
0.3207,183.000,11.730 
0.3210,183.000,10.753 
0.3212,185.000,10.753 
0.3215,188.000,11.730 
0.3217,189.000,10.753 
0.3220,203.000,10.753 
0.3223,184.000,7.820 
0.3225,188.000,7.820 
0.3228,185.000,7.820 
0.3230,189.000,8.798 
0.3232,183.000,7.820 
0.3235,183.000,7.820 
0.3237,187.000,7.820 
0.3240,179.000,7.820 
0.3243,181.000,7.820 
0.3245,187.000,8.798 
0.3248,187.000,8.798 
0.3250,195.000,8.798 
0.3252,186.000,8.798 
0.3255,187.000,11.730 
0.3257,184.000,11.730 
0.3260,192.000,10.753 
0.3262,185.000,10.753 
0.3265,179.000,11.730 
0.3268,179.000,10.753 
0.3270,191.000,9.775 
0.3273,181.000,10.753 
0.3275,188.000,10.753 
0.3277,185.000,10.753 
0.3280,185.000,10.753 
0.3282,188.000,8.798 
0.3285,195.000,7.820 
0.3288,190.000,6.843 
0.3290,191.000,6.843 
0.3293,180.000,7.820 
0.3295,177.000,7.820 
0.3298,186.000,9.775 
0.3300,184.000,11.730 
0.3302,178.000,10.753 
0.3305,188.000,10.753 
0.3307,187.000,11.730 
0.3310,198.000,11.730 
0.3313,185.000,11.730 
0.3315,182.000,11.730 
0.3318,178.000,11.730 
0.3320,192.000,10.753 
0.3322,182.000,8.798 
0.3325,193.000,9.775 
0.3327,195.000,7.820 
0.3330,181.000,11.730 
0.3332,193.000,11.730 
0.3335,173.000,11.730 
0.3338,182.000,11.730 
0.3340,194.000,10.753 
0.3343,182.000,11.730 
0.3345,183.000,9.775 
0.3347,184.000,8.798 
0.3350,194.000,8.798 
0.3352,190.000,8.798 
0.3355,184.000,8.798 
0.3358,190.000,9.775 
0.3360,183.000,8.798 
0.3363,179.000,8.798 
0.3365,187.000,7.820 
0.3368,194.000,7.820 
0.3370,182.000,8.798 
0.3372,190.000,7.820 
0.3375,177.000,7.820 
0.3377,179.000,7.820 
0.3380,182.000,7.820 
0.3383,183.000,8.798 
0.3385,178.000,7.820 
0.3388,178.000,7.820 
0.3390,182.000,8.798 
0.3392,187.000,8.798 
0.3395,180.000,7.820 
0.3397,182.000,7.820 
0.3400,178.000,7.820 
0.3402,174.000,7.820 
0.3405,186.000,7.820 
0.3408,180.000,7.820 
0.3410,180.000,7.820 
0.3413,180.000,7.820 
0.3415,177.000,8.798 
0.3417,181.000,7.820 
0.3420,185.000,7.820 
0.3422,188.000,7.820 
0.3425,186.000,6.843 
0.3428,176.000,7.820 
0.3430,188.000,7.820 
0.3433,183.000,7.820 
0.3435,185.000,7.820 
0.3438,186.000,7.820 
0.3440,183.000,7.820 
0.3442,192.000,7.820 
0.3445,186.000,7.820 
0.3447,180.000,7.820 
0.3450,192.000,7.820 
0.3453,189.000,7.820 
0.3455,189.000,7.820 
0.3458,179.000,7.820 
0.3460,185.000,7.820 
0.3462,188.000,7.820 
0.3465,185.000,7.820 
0.3467,189.000,7.820 
0.3470,183.000,7.820 
0.3473,181.000,7.820 
0.3475,185.000,7.820 
0.3478,172.000,7.820 
0.3480,186.000,7.820 
0.3483,181.000,7.820 
0.3485,178.000,7.820 
0.3487,178.000,6.843 
0.3490,188.000,8.798 
0.3492,183.000,8.798 
0.3495,184.000,8.798 
0.3498,177.000,7.820 
0.3500,170.000,7.820 
0.3503,170.000,7.820 
0.3505,177.000,8.798 
0.3507,184.000,8.798 
0.3510,184.000,8.798 
0.3512,184.000,9.775 
0.3515,180.000,10.753 
0.3517,177.000,10.753 
0.3520,185.000,11.730 
0.3523,179.000,11.730 
0.3525,178.000,11.730 
0.3528,174.000,11.730 
0.3530,173.000,10.753 
0.3532,180.000,10.753 
0.3535,175.000,9.775 
0.3537,185.000,7.820 
0.3540,179.000,7.820 
0.3543,185.000,7.820 
0.3545,186.000,7.820 
0.3548,180.000,7.820 
0.3550,175.000,7.820 
0.3553,178.000,7.820 
0.3555,185.000,7.820 
0.3557,184.000,7.820 
0.3560,177.000,7.820 
0.3562,185.000,7.820 
0.3565,185.000,7.820 
0.3568,186.000,7.820 
0.3570,178.000,7.820 
0.3573,195.000,8.798 
0.3575,199.000,7.820 
0.3577,182.000,7.820 
0.3580,187.000,7.820 
0.3582,191.000,7.820 
0.3585,183.000,6.843 
0.3587,186.000,7.820 
0.3590,184.000,6.843 
0.3593,181.000,7.820 
0.3595,193.000,6.843 
0.3598,178.000,7.820 
0.3600,179.000,7.820 
0.3602,181.000,7.820 
0.3605,190.000,7.820 
0.3607,181.000,10.753 
0.3610,191.000,9.775 
0.3613,188.000,10.753 
0.3615,195.000,9.775 
0.3618,190.000,9.775 
0.3620,192.000,10.753 
0.3623,198.000,10.753 
0.3625,186.000,10.753 
0.3627,188.000,7.820 
0.3630,202.000,7.820 
0.3632,180.000,7.820 
0.3635,178.000,7.820 
0.3638,181.000,7.820 
0.3640,193.000,6.843 
0.3643,185.000,6.843 
0.3645,185.000,7.820 
0.3647,186.000,7.820 
0.3650,185.000,7.820 
0.3652,189.000,8.798 
0.3655,186.000,7.820 
0.3658,191.000,7.820 
0.3660,185.000,7.820 
0.3663,197.000,7.820 
0.3665,183.000,7.820 
0.3668,185.000,7.820 
0.3670,184.000,7.820 
0.3672,180.000,7.820 
0.3675,185.000,8.798 
0.3677,184.000,8.798 
0.3680,183.000,8.798 
0.3683,189.000,8.798 
0.3685,180.000,8.798 
0.3688,182.000,8.798 
0.3690,187.000,11.730 
0.3692,183.000,10.753 
0.3695,184.000,10.753 
0.3697,183.000,10.753 
0.3700,183.000,10.753 
0.3702,182.000,7.820 
0.3705,192.000,7.820 
0.3708,184.000,7.820 
0.3710,183.000,7.820 
0.3713,184.000,7.820 
0.3715,194.000,7.820 
0.3717,180.000,7.820 
0.3720,175.000,8.798 
0.3722,186.000,8.798 
0.3725,191.000,10.753 
0.3728,183.000,8.798 
0.3730,182.000,11.730 
0.3733,192.000,11.730 
0.3735,188.000,10.753 
0.3738,180.000,11.730 
0.3740,186.000,10.753 
0.3742,186.000,10.753 
0.3745,184.000,10.753 
0.3747,182.000,10.753 
0.3750,189.000,11.730 
0.3753,184.000,10.753 
0.3755,180.000,10.753 
0.3758,186.000,10.753 
0.3760,183.000,9.775 
0.3762,180.000,9.775 
0.3765,183.000,10.753 
0.3767,177.000,9.775 
0.3770,181.000,10.753 
0.3772,178.000,11.730 
0.3775,185.000,11.730 
0.3778,189.000,12.708 
0.3780,187.000,8.798 
0.3783,189.000,8.798 
0.3785,188.000,7.820 
0.3787,184.000,9.775 
0.3790,192.000,7.820 
0.3792,192.000,7.820 
0.3795,183.000,7.820 
0.3798,191.000,7.820 
0.3800,195.000,8.798 
0.3803,175.000,8.798 
0.3805,178.000,8.798 
0.3808,180.000,8.798 
0.3810,179.000,8.798 
0.3812,182.000,7.820 
0.3815,191.000,8.798 
0.3817,183.000,8.798 
0.3820,183.000,7.820 
0.3823,189.000,7.820 
0.3825,181.000,8.798 
0.3828,178.000,8.798 
0.3830,183.000,10.753 
0.3832,181.000,11.730 
0.3835,186.000,11.730 
0.3837,184.000,11.730 
0.3840,184.000,10.753 
0.3842,177.000,9.775 
0.3845,181.000,7.820 
0.3848,183.000,7.820 
0.3850,189.000,6.843 
0.3853,184.000,7.820 
0.3855,191.000,7.820 
0.3857,190.000,8.798 
0.3860,185.000,8.798 
0.3862,182.000,8.798 
0.3865,180.000,8.798 
0.3868,192.000,11.730 
0.3870,180.000,11.730 
0.3873,178.000,12.708 
0.3875,185.000,11.730 
0.3877,188.000,11.730 
0.3880,182.000,11.730 
0.3882,179.000,8.798 
0.3885,170.000,11.730 
0.3887,172.000,8.798 
0.3890,185.000,8.798 
0.3893,184.000,11.730 
0.3895,191.000,11.730 
0.3898,185.000,11.730 
0.3900,180.000,10.753 
0.3902,180.000,10.753 
0.3905,186.000,10.753 
0.3907,183.000,11.730 
0.3910,186.000,10.753 
0.3913,183.000,10.753 
0.3915,194.000,7.820 
0.3918,185.000,7.820 
0.3920,196.000,7.820 
0.3923,191.000,7.820 
0.3925,183.000,6.843 
0.3927,185.000,7.820 
0.3930,184.000,7.820 
0.3932,179.000,7.820 
0.3935,184.000,7.820 
0.3938,182.000,7.820 
0.3940,189.000,7.820 
0.3943,183.000,7.820 
0.3945,185.000,8.798 
0.3947,185.000,8.798 
0.3950,184.000,11.730 
0.3952,192.000,11.730 
0.3955,176.000,11.730 
0.3957,188.000,11.730 
0.3960,188.000,11.730 
0.3963,199.000,11.730 
0.3965,194.000,11.730 
0.3968,186.000,10.753 
0.3970,183.000,10.753 
0.3972,184.000,9.775 
0.3975,182.000,10.753 
0.3977,180.000,10.753 
0.3980,179.000,11.730 
0.3983,188.000,10.753 
0.3985,188.000,10.753 
0.3988,192.000,8.798 
0.3990,182.000,6.843 
0.3993,188.000,7.820 
0.3995,185.000,7.820 
0.3997,194.000,8.798 
0.4000,182.000,7.820 
0.4002,183.000,8.798 
0.4005,189.000,8.798 
0.4008,191.000,7.820 
0.4010,190.000,8.798 
0.4013,173.000,7.820 
0.4015,180.000,8.798 
0.4017,187.000,7.820 
0.4020,183.000,8.798 
0.4022,178.000,7.820 
0.4025,191.000,11.730 
0.4027,188.000,11.730 
0.4030,183.000,10.753 
0.4033,196.000,10.753 
0.4035,190.000,10.753 
0.4038,186.000,6.843 
0.4040,187.000,7.820 
0.4042,188.000,7.820 
0.4045,188.000,7.820 
0.4047,193.000,7.820 
0.4050,190.000,7.820 
0.4053,189.000,7.820 
0.4055,187.000,8.798 
0.4058,184.000,8.798 
0.4060,191.000,7.820 
0.4062,187.000,8.798 
0.4065,190.000,8.798 
0.4067,181.000,8.798 
0.4070,192.000,11.730 
0.4072,186.000,10.753 
0.4075,187.000,10.753 
0.4078,177.000,10.753 
0.4080,183.000,7.820 
0.4083,185.000,7.820 
0.4085,190.000,8.798 
0.4087,183.000,7.820 
0.4090,183.000,7.820 
0.4092,180.000,7.820 
0.4095,183.000,7.820 
0.4098,175.000,8.798 
0.4100,185.000,7.820 
0.4103,175.000,6.843 
0.4105,189.000,7.820 
0.4108,184.000,8.798 
0.4110,189.000,8.798 
0.4112,190.000,8.798 
0.4115,173.000,8.798 
0.4117,188.000,9.775 
0.4120,190.000,8.798 
0.4123,189.000,11.730 
0.4125,186.000,10.753 
0.4128,191.000,10.753 
0.4130,176.000,9.775 
0.4132,179.000,7.820 
0.4135,185.000,7.820 
0.4137,191.000,7.820 
0.4140,185.000,7.820 
0.4142,188.000,7.820 
0.4145,194.000,8.798 
0.4148,187.000,7.820 
0.4150,191.000,7.820 
0.4153,177.000,7.820 
0.4155,190.000,7.820 
0.4157,191.000,7.820 
0.4160,188.000,7.820 
0.4162,176.000,7.820 
0.4165,197.000,7.820 
0.4168,192.000,8.798 
0.4170,187.000,8.798 
0.4173,195.000,8.798 
0.4175,184.000,11.730 
0.4178,186.000,10.753 
0.4180,180.000,10.753 
0.4182,181.000,10.753 
0.4185,184.000,9.775 
0.4187,177.000,7.820 
0.4190,176.000,6.843 
0.4193,185.000,7.820 
0.4195,180.000,7.820 
0.4198,185.000,7.820 
0.4200,192.000,7.820 
0.4202,183.000,7.820 
0.4205,176.000,7.820 
0.4207,173.000,7.820 
0.4210,181.000,8.798 
0.4212,189.000,8.798 
0.4215,183.000,8.798 
0.4218,186.000,8.798 
0.4220,184.000,8.798 
0.4223,194.000,9.775 
0.4225,184.000,9.775 
0.4227,176.000,12.708 
0.4230,173.000,10.753 
0.4232,192.000,10.753 
0.4235,181.000,9.775 
0.4238,183.000,7.820 
0.4240,176.000,7.820 
0.4243,189.000,6.843 
0.4245,188.000,6.843 
0.4248,176.000,7.820 
0.4250,179.000,7.820 
0.4252,187.000,7.820 
0.4255,184.000,7.820 
0.4257,178.000,7.820 
0.4260,187.000,7.820 
0.4263,174.000,7.820 
0.4265,178.000,7.820 
0.4268,179.000,8.798 
0.4270,184.000,7.820 
0.4272,181.000,8.798 
0.4275,191.000,8.798 
0.4277,189.000,11.730 
0.4280,184.000,11.730 
0.4283,190.000,10.753 
0.4285,183.000,11.730 
0.4288,177.000,10.753 
0.4290,187.000,11.730 
0.4293,182.000,11.730 
0.4295,179.000,10.753 
0.4297,183.000,10.753 
0.4300,182.000,11.730 
0.4302,176.000,11.730 
0.4305,174.000,10.753 
0.4308,178.000,10.753 
0.4310,187.000,11.730 
0.4313,177.000,9.775 
0.4315,185.000,7.820 
0.4317,175.000,7.820 
0.4320,175.000,7.820 
0.4322,188.000,7.820 
0.4325,181.000,7.820 
0.4327,178.000,8.798 
0.4330,168.000,7.820 
0.4333,180.000,7.820 
0.4335,183.000,7.820 
0.4338,183.000,8.798 
0.4340,182.000,6.843 
0.4342,174.000,7.820 
0.4345,185.000,7.820 
0.4347,178.000,7.820 
0.4350,181.000,7.820 
0.4353,182.000,7.820 
0.4355,188.000,7.820 
0.4358,182.000,7.820 
0.4360,181.000,7.820 
0.4363,180.000,8.798 
0.4365,174.000,8.798 
0.4367,182.000,8.798 
0.4370,175.000,8.798 
0.4372,179.000,8.798 
0.4375,184.000,7.820 
0.4378,184.000,8.798 
0.4380,188.000,7.820 
0.4383,182.000,7.820 
0.4385,183.000,7.820 
0.4387,175.000,8.798 
0.4390,185.000,8.798 
0.4392,196.000,8.798 
0.4395,187.000,8.798 
0.4397,192.000,8.798 
0.4400,186.000,7.820 
0.4403,192.000,8.798 
0.4405,181.000,8.798 
0.4408,180.000,8.798 
0.4410,175.000,7.820 
0.4412,181.000,7.820 
0.4415,181.000,7.820 
0.4417,194.000,7.820 
0.4420,177.000,7.820 
0.4423,202.000,8.798 
0.4425,185.000,8.798 
0.4428,191.000,7.820 
0.4430,182.000,7.820 
0.4433,190.000,8.798 
0.4435,188.000,7.820 
0.4437,188.000,7.820 
0.4440,195.000,7.820 
0.4442,179.000,7.820 
0.4445,192.000,6.843 
0.4448,190.000,7.820 
0.4450,186.000,6.843 
0.4453,189.000,8.798 
0.4455,185.000,7.820 
0.4457,194.000,7.820 
0.4460,194.000,7.820 
0.4462,175.000,7.820 
0.4465,185.000,7.820 
0.4467,188.000,7.820 
0.4470,200.000,7.820 
0.4473,187.000,8.798 
0.4475,183.000,7.820 
0.4478,181.000,7.820 
0.4480,186.000,7.820 
0.4482,192.000,7.820 
0.4485,184.000,7.820 
0.4487,177.000,7.820 
0.4490,189.000,7.820 
0.4493,189.000,7.820 
0.4495,195.000,7.820 
0.4498,185.000,6.843 
0.4500,186.000,7.820 
0.4502,191.000,7.820 
0.4505,184.000,7.820 
0.4507,183.000,7.820 
0.4510,183.000,7.820 
0.4512,184.000,7.820 
0.4515,184.000,7.820 
0.4518,184.000,7.820 
0.4520,198.000,7.820 
0.4523,185.000,8.798 
0.4525,180.000,8.798 
0.4527,188.000,8.798 
0.4530,190.000,7.820 
0.4532,179.000,7.820 
0.4535,183.000,7.820 
0.4538,181.000,8.798 
0.4540,177.000,8.798 
0.4543,184.000,9.775 
0.4545,180.000,10.753 
0.4548,187.000,11.730 
0.4550,186.000,11.730 
0.4552,188.000,11.730 
0.4555,177.000,10.753 
0.4557,186.000,11.730 
0.4560,177.000,11.730 
0.4563,174.000,10.753 
0.4565,168.000,11.730 
0.4568,181.000,11.730 
0.4570,178.000,11.730 
0.4572,186.000,11.730 
0.4575,177.000,10.753 
0.4577,179.000,10.753 
0.4580,176.000,11.730 
0.4582,176.000,11.730 
0.4585,164.000,8.798 
0.4588,183.000,8.798 
0.4590,168.000,8.798 
0.4593,177.000,7.820 
0.4595,176.000,8.798 
0.4597,184.000,7.820 
0.4600,197.000,7.820 
0.4602,186.000,8.798 
0.4605,171.000,7.820 
0.4608,183.000,8.798 
0.4610,170.000,7.820 
0.4613,174.000,8.798 
0.4615,180.000,7.820 
0.4618,175.000,8.798 
0.4620,171.000,8.798 
0.4622,187.000,7.820 
0.4625,179.000,7.820 
0.4627,186.000,8.798 
0.4630,188.000,8.798 
0.4633,183.000,8.798 
0.4635,183.000,8.798 
0.4638,175.000,8.798 
0.4640,180.000,9.775 
0.4642,175.000,8.798 
0.4645,178.000,11.730 
0.4647,179.000,8.798 
0.4650,174.000,9.775 
0.4652,177.000,10.753 
0.4655,191.000,11.730 
0.4658,186.000,11.730 
0.4660,193.000,10.753 
0.4663,192.000,10.753 
0.4665,183.000,10.753 
0.4667,183.000,11.730 
0.4670,183.000,10.753 
0.4672,179.000,11.730 
0.4675,188.000,11.730 
0.4678,183.000,10.753 
0.4680,183.000,11.730 
0.4683,183.000,11.730 
0.4685,184.000,10.753 
0.4688,191.000,10.753 
0.4690,183.000,10.753 
0.4692,188.000,10.753 
0.4695,179.000,10.753 
0.4697,181.000,7.820 
0.4700,188.000,7.820 
0.4703,193.000,7.820 
0.4705,186.000,7.820 
0.4708,190.000,10.753 
0.4710,186.000,10.753 
0.4712,188.000,7.820 
0.4715,175.000,7.820 
0.4717,187.000,7.820 
0.4720,187.000,7.820 
0.4723,184.000,7.820 
0.4725,197.000,6.843 
0.4728,198.000,7.820 
0.4730,192.000,7.820 
0.4733,186.000,7.820 
0.4735,195.000,7.820 
0.4737,185.000,10.753 
0.4740,186.000,10.753 
0.4742,199.000,10.753 
0.4745,190.000,11.730 
0.4748,187.000,10.753 
0.4750,188.000,11.730 
0.4753,185.000,11.730 
0.4755,193.000,11.730 
0.4757,174.000,11.730 
0.4760,190.000,12.708 
0.4762,186.000,8.798 
0.4765,197.000,8.798 
0.4767,180.000,8.798 
0.4770,185.000,8.798 
0.4773,185.000,8.798 
0.4775,184.000,9.775 
0.4778,192.000,8.798 
0.4780,183.000,8.798 
0.4782,180.000,8.798 
0.4785,180.000,8.798 
0.4787,189.000,8.798 
0.4790,190.000,8.798 
0.4793,187.000,8.798 
0.4795,184.000,8.798 
0.4798,192.000,9.775 
0.4800,186.000,7.820 
0.4803,192.000,7.820 
0.4805,184.000,8.798 
0.4807,184.000,7.820 
0.4810,184.000,7.820 
0.4812,181.000,8.798 
0.4815,184.000,9.775 
0.4818,181.000,8.798 
0.4820,186.000,8.798 
0.4823,186.000,8.798 
0.4825,185.000,11.730 
0.4827,183.000,11.730 
0.4830,178.000,10.753 
